date,SO2_Avg,CO_Avg,O3_Avg,NO2_Avg,PM10_Avg,PM25_Avg,Temperature_Avg,Temperature_range,Precipitation,Humidity_Avg
2011-04-07,0.003946176366719392,0.42661571532102777,0.02591583907968578,0.024366157308987498,29.68778037088427,NA,11.7,5.300000000000001,17.1,89
2011-04-08,0.004321004186952944,0.44238047977679046,0.03272935461703311,0.019906730735231477,47.003387943623174,NA,11.7,10.299999999999999,3.3,67
2011-04-09,0.005735895963468144,0.5542569526609592,0.03156316799444517,0.026063127382882818,73.84495142025116,NA,10.5,14.700000000000001,0,55
2011-04-10,0.007205652054045123,0.6117312843011601,0.04511239363552252,0.024514184582985498,109.82411873188484,NA,12.3,15.399999999999999,0.5,49
2011-04-11,0.0043654292284882835,0.4834715433295804,0.03891121058270812,0.01740544616184775,82.02567009488926,NA,10.1,10.3,2.7,50
2011-04-12,0.005542506693825613,0.49665918539158366,0.03001226379900293,0.023270407088081,65.95906628319435,NA,10.2,16.900000000000002,0,40
2011-04-13,0.00779167219403822,0.5357244785230124,0.04380340774111154,0.02722344379201716,76.33608156232981,NA,12.1,16.599999999999998,0,38
2011-04-14,0.007911688255080759,0.5619539431811154,0.04439386723060323,0.03106389662952206,80.57871338794975,NA,13.2,16.9,0,42
2011-04-15,0.005770536759155014,0.4951125563219285,0.036053015827850636,0.023943331038668636,65.1544793894521,NA,16.2,13.7,0.1,64
2011-04-16,0.0041918696066787576,0.41726706457039336,0.03850661771048999,0.01705294723151245,83.97294163373567,NA,11.5,12.700000000000001,0.1,50
2011-04-17,0.004236954730146085,0.4110589647278051,0.03837340682459768,0.01663748463155912,58.53928754376484,NA,11.3,14.7,0,55
2011-04-18,0.0034697974879328384,0.40046497725135055,0.034547314446201065,0.015879176164413897,40.89786846907995,NA,7.9,6.700000000000001,2.7,68
2011-04-19,0.0035095979633593386,0.3918938265846593,0.03675301172137042,0.016046908750924845,37.86650761935316,NA,9.2,10.899999999999999,0.7,55
2011-04-20,0.005424371701374029,0.4957535037616345,0.03768083395033863,0.022436429453452963,66.91327964232018,NA,10.8,15.7,0,57
2011-04-21,0.0052040110011535275,0.47400721101178606,0.03866625896775258,0.02746854007849203,64.10445074605694,NA,13.4,14.9,0,46
2011-04-22,0.003395848704764243,0.44942029150782675,0.028922674344815262,0.023081357714180708,31.82728007168633,NA,10.7,5.200000000000001,26.8,87
2011-04-23,0.003339779040484032,0.3945069171448322,0.041280061461531646,0.01343427770088003,41.23754594997455,NA,10.7,9.5,0,56
2011-04-24,0.0039835155943371316,0.43409414055760437,0.046002397479173264,0.012917636267156616,46.465708347748105,NA,10.4,11,0.4,55
2011-04-25,0.0054525282122033225,0.4515941284806732,0.04777277435162996,0.01603411775979868,49.70708217515621,NA,12.9,12.5,0.3,51
2011-04-26,0.0035323836837157473,0.45407601895432315,0.03034806050531594,0.023389148907295258,40.212036674337675,NA,12.4,5.5,11.9,85
2011-04-27,0.004026737625949432,0.4810104805449182,0.03278541401640487,0.020330030278015426,51.04727641356911,NA,12.1,8.600000000000001,2.4,75
2011-04-28,0.0035338300910003123,0.3931633967399094,0.03646930645378014,0.01570081113194586,36.11922362185198,NA,10.2,9.5,0.7,60
2011-04-29,0.004825395512058942,0.4382829978655108,0.0312380435259112,0.02452554364387446,45.813105126594884,NA,13.3,15.799999999999999,0.6,52
2011-04-30,0.0034112122711990904,0.47748120641997033,0.03940531643024849,0.01657251372932623,46.7992042175624,NA,17,8,37.3,83
2011-05-01,0.0034549215974525927,0.4365208850205878,0.03746473904447236,0.0118311619105529,183.78905467507906,NA,15.1,7.5,2.3,63
2011-05-02,0.004500494118044473,0.4979715694049841,0.032334528411252554,0.01963845739262117,319.07502837210143,NA,15.3,12.399999999999999,0,56
2011-05-03,0.005968784855928568,0.5109904254661053,0.034150782060283345,0.02577228003884485,210.0896259287413,NA,16,11.7,0,52
2011-05-04,0.005581732504999362,0.4592646194848047,0.033015528014891285,0.026455590369728388,99.52487999036758,NA,14.4,13.9,0,54
2011-05-05,0.005039729819411948,0.416038658215731,0.04097394072555972,0.020549383290051893,55.52419981542055,NA,15.1,13.3,0,55
2011-05-06,0.005168402037720252,0.4662240588247197,0.02945848158202285,0.02624307701774257,53.02642047746695,NA,14.9,9.8,1.1,71
2011-05-07,0.004337012852354738,0.42437638864711663,0.03614874869324284,0.01785553636332545,41.91564913649153,NA,17.9,10.5,1.2,74
2011-05-08,0.004872393366823978,0.4939760107884476,0.03993521399303722,0.020044466777230572,63.86078167698151,NA,18.4,13.2,0,63
2011-05-09,0.004276015540312313,0.4568746866393552,0.019459688450147235,0.02145064895924917,45.709274482295186,NA,19.7,10.500000000000002,5.7,80
2011-05-10,0.0034917275413577213,0.3686919055413747,0.013716724007903048,0.015203018190839261,23.387282989794485,NA,18.5,7.400000000000002,41.3,91
2011-05-11,0.0029616732438017893,0.37718648493258017,0.030366181549947833,0.015803333411463023,15.043741435329569,NA,15.8,4.100000000000001,46.4,88
2011-05-12,0.003858773661763391,0.4007309639957055,0.03165881337857132,0.017902965591948997,56.994265993878386,NA,15.1,7.700000000000001,2.9,75
2011-05-13,0.0046947906456669295,0.38163201774054933,0.03948943227125072,0.015747470459465333,135.51607570509202,NA,16.2,12.2,0,45
2011-05-14,0.004707229149370833,0.41065754424955636,0.042637526386192774,0.018083702896462512,85.89744560437704,NA,17.6,13.200000000000001,0,40
2011-05-15,0.00661756845144803,0.44977472897847015,0.05407339300423363,0.01742004613566918,86.89330017216618,NA,17.7,16.3,0,47
2011-05-16,0.006482818442664893,0.48959963667400075,0.04981734603642509,0.021136075495494063,88.29088851012494,NA,16.6,11.3,0,58
2011-05-17,0.005668199545742689,0.4000700953110193,0.035414271140394527,0.026102834726520405,55.850212068057715,NA,16.2,14.9,0,53
2011-05-18,0.0052784009070334405,0.4260188286370036,0.04066614892242896,0.02472625351432291,63.31305112348087,NA,18.9,15.700000000000001,0,57
2011-05-19,0.004554788045639286,0.322891157215776,0.04439636403136494,0.015576564348165935,55.5379793698575,NA,20.4,10.8,0.1,61
2011-05-20,0.0036799702982807745,0.3269736908232475,0.025784948269030564,0.018048885324238262,28.79482405038499,NA,20.2,8.100000000000001,3.3,79
2011-05-21,0.0036858284060924955,0.37627941713750745,0.022392086191205186,0.019215131586048182,32.76303212735894,NA,17.5,7.800000000000001,4.4,84
2011-05-22,0.003557279050163044,0.349767578298297,0.03243730392382852,0.014857512304311503,29.810068789802013,NA,16.9,9.100000000000001,1.8,70
2011-05-23,0.004033492865381868,0.4064946504255105,0.02663865805176963,0.022884212993255666,41.269215537926755,NA,15.7,8.399999999999999,3.5,71
2011-05-24,0.005061898916759593,0.4440138898176204,0.03325199831671627,0.02671208265194129,54.775719732305326,NA,18,16.3,0,59
2011-05-25,0.00541287486402865,0.5151299257230588,0.03268813342510773,0.03191159161405175,67.8733467052243,NA,18.8,11.600000000000001,0,60
2011-05-26,0.0036673757778238314,0.418606305104662,0.03420925988497698,0.022682339352513892,42.50316020383191,NA,16.3,4.699999999999999,6.2,74
2011-05-27,0.003247064762834646,0.39966741696961616,0.03571855531545749,0.020602829345914214,31.023251762902383,NA,16.7,6.100000000000001,0.7,78
2011-05-28,0.004209424583698583,0.46202377381015475,0.03371452280903786,0.02183931502446774,46.4647159669933,NA,18.6,11.399999999999999,0,72
2011-05-29,0.003653907456902907,0.3885467859925047,0.04380295611463045,0.015828836954814532,44.62409286992272,NA,19.5,12.200000000000001,0,62
2011-05-30,0.0056333084351706635,0.43345302614832265,0.0432381134472375,0.021471839272613497,61.30264735109646,NA,19,11.6,0,65
2011-05-31,0.004140565108945083,0.4242505697216125,0.03105444910086065,0.02236520282652084,53.50806340414622,NA,17.2,4.699999999999999,2,77
2011-06-01,0.003628873301828307,0.41402419477874486,0.03184789603699487,0.018187751381864344,45.85237089137173,NA,17.6,7.699999999999999,11.6,82
2011-06-02,0.0040715076893880495,0.5014126605241368,0.03852090583004881,0.020007864519724052,69.48915973917076,NA,18.5,9.600000000000001,0,77
2011-06-03,0.004290343609318696,0.49544841084594304,0.04402940367786444,0.019626850424897695,73.09095582482131,NA,19.6,11.900000000000002,0,69
2011-06-04,0.003811920694437757,0.37997234794378376,0.04913829414848436,0.015237883879103988,58.80389069113254,NA,20.8,9.5,0.1,69
2011-06-05,0.00465312286218631,0.3897079216985688,0.04520567971279928,0.015602386424967037,51.90003999171119,NA,21.5,12.2,0,63
2011-06-06,0.005178973344948679,0.432729680554801,0.04143741676364982,0.02214941705150927,52.22827419073183,NA,21.3,13.200000000000001,0,61
2011-06-07,0.005783556999692883,0.4220283534415062,0.039448529810376595,0.024930279265662013,54.03314879552406,NA,21.5,13.200000000000001,0,59
2011-06-08,0.005509144892970162,0.4084285072383264,0.03991672439331264,0.022341074541073352,60.236811772822726,NA,22.1,13.100000000000001,0.4,61
2011-06-09,0.004329074913129724,0.40653498450183867,0.0368681156278303,0.01944155302720816,54.48126002478624,NA,21.2,8.3,0.3,73
2011-06-10,0.00436390605828946,0.5525929191446574,0.02355937920838752,0.02690391242806949,70.25861010423783,NA,21.2,7.400000000000002,2.8,78
2011-06-11,0.005377693973231764,0.4614072712775911,0.044538917230112884,0.021614355957587563,56.018959234002715,NA,22.9,12.600000000000001,1.4,63
2011-06-12,0.005986757239886808,0.4953513592397566,0.04455190977048314,0.020068774315276736,56.17100912540703,NA,22.2,10.7,0.8,65
2011-06-13,0.00469210017672417,0.4281461671303322,0.04564329338059223,0.016893289774188417,54.2155443838898,NA,20.7,9,0.1,71
2011-06-14,0.0052199821638373115,0.47258132361351984,0.04197572886990511,0.021805373979453948,66.83030926639151,NA,21.3,11.599999999999998,0,71
2011-06-15,0.005284660600415323,0.5028222812144914,0.04146380705244723,0.0243125657683308,68.09972978074637,NA,21.7,10.2,0.1,69
2011-06-16,0.00456345559977568,0.4242794718273821,0.04277981269719792,0.020103027128389423,47.658725595839925,NA,22.6,11.3,0,62
2011-06-17,0.00431301941981916,0.3864111378934273,0.04361317079449499,0.02020287691935124,43.80156073441078,NA,22,11.5,0,65
2011-06-18,0.004930596919065123,0.41830926565873927,0.04378973468961041,0.01973238200093357,54.021683999769735,NA,22.3,9.100000000000001,1.5,70
2011-06-19,0.005087936511332823,0.42078154406423834,0.04419171689956363,0.01792706832453351,44.52435864765495,NA,23.1,12.399999999999999,0,63
2011-06-20,0.005289091025750563,0.4414959049454438,0.0422963186685607,0.020694975017212583,55.27838158196183,NA,23.3,12.399999999999999,0.8,67
2011-06-21,0.004758943528300474,0.4313118335045263,0.0465297337551664,0.019236954789015482,55.90826148785436,NA,24.8,13,0.1,62
2011-06-22,0.003611429308098415,0.3703219585153551,0.019685853055514582,0.017962764439864748,33.268157042647545,NA,23.8,6.400000000000002,22.1,83
2011-06-23,0.0030405740696525037,0.2751075053459875,0.01407245573602396,0.010041274029424247,20.60585854966662,NA,25.2,5.899999999999999,21.6,82
2011-06-24,0.003417355400129583,0.3425776788365118,0.01687591921731576,0.013504554978834932,19.818863699417975,NA,22.1,5.699999999999999,52.1,88
2011-06-25,0.0028969000648016822,0.31411170292407453,0.015715550597011248,0.011145116252242558,13.180973917033935,NA,19.7,3.400000000000002,54.1,91
2011-06-26,0.0026970442131139284,0.30069276769422265,0.027657146940352553,0.0075366452350331134,14.544774167280929,NA,20.6,4.899999999999999,48.3,85
2011-06-27,0.003710475762024366,0.4703569670871089,0.04614391430730277,0.012290823122222664,54.994878653223736,NA,21.7,6.599999999999998,3.4,79
2011-06-28,0.0052814347327869585,0.5300519166967148,0.03988183095155964,0.020573365860500712,66.66641981330605,NA,23.8,11.200000000000003,4.7,76
2011-06-29,0.0035394059304293133,0.33058883574637776,0.01720302929993503,0.014696452210887296,25.245027993276853,NA,24.7,7,34,82
2011-06-30,0.003428394075794367,0.30065584148841845,0.010775182647477562,0.012326267028453082,20.454862844683824,NA,24.6,6.300000000000001,19.4,84
2011-07-01,0.0038929196009343378,0.3602820039646963,0.020380077939448862,0.015956698758794293,35.01448281263031,NA,25.1,7.700000000000003,0.8,81
2011-07-02,0.004651274173189934,0.4644260029809779,0.025730210547758193,0.019207998413676333,66.4424099427729,NA,26,8.5,2.1,80
2011-07-03,0.003990603813921122,0.43167620267986073,0.028845239394476037,0.015749879564243743,45.68507178365806,NA,24.2,4.399999999999999,49.1,90
2011-07-04,0.003893712878813512,0.4525039109637611,0.04197998080017188,0.01611218950982889,45.393007531413154,NA,24.3,8.5,9,75
2011-07-05,0.005103571257634086,0.44342400614418054,0.04446215142276721,0.02025941917891541,56.54861643276227,NA,24.2,11.399999999999999,0,70
2011-07-06,0.005360572311655954,0.5148158734146544,0.031237832814242857,0.027007969063654862,60.40943159317058,NA,22.8,7.5,4.2,79
2011-07-07,0.004060572945271243,0.46969943649622625,0.01903380112428594,0.022446537393552107,47.713996639015164,NA,23.2,4.800000000000001,21.8,87
2011-07-08,0.0032434217521340168,0.34875823601819234,0.020258683899932295,0.014461822190041706,27.083836037737388,NA,24.4,4.800000000000001,22.6,87
2011-07-09,0.0030006479103625843,0.35931157097733185,0.016165104610535868,0.015706031473648942,21.95044326166796,NA,23.2,4.900000000000002,84.4,91
2011-07-10,0.003442513296888297,0.3198458777905288,0.0167682337562316,0.012454946391714149,21.403154062706662,NA,23.2,5.600000000000001,57.2,90
2011-07-11,0.00406451731589124,0.32019283744505,0.01812336743730254,0.01620754598963192,21.976736648541383,NA,23.2,6.300000000000001,20.6,87
2011-07-12,0.004210760246173756,0.3617981286639283,0.008896720549725522,0.015705097539906263,25.91060379591726,NA,24,5,30.7,90
2011-07-13,0.0035969845939551074,0.32315384995868474,0.007885088101543753,0.01295773161209858,25.01249128442764,NA,24.9,4.399999999999999,8.9,88
2011-07-14,0.0038597416656907814,0.29702918282363006,0.008904452215404925,0.01206652019830727,21.285094287305437,NA,25.3,5.300000000000001,20.4,87
2011-07-15,0.004007852811369742,0.29079721633911165,0.011765057762167736,0.012467336745744422,21.01895711621907,NA,26.1,6.900000000000002,6.8,83
2011-07-16,0.003945412544114937,0.3432809221542791,0.011921477310824716,0.014246904128279128,22.578249984717377,NA,26.2,7.699999999999999,9.3,82
2011-07-17,0.004355544293121481,0.331384799247088,0.01892380635203818,0.01227590268290773,26.459051579705257,NA,26.4,8.799999999999997,2.9,79
2011-07-18,0.003482863427026741,0.33392350017275496,0.023914170492187685,0.011599858040254079,29.25441550549869,NA,27.1,9.2,0.1,72
2011-07-19,0.0030550310667187986,0.24472269230732266,0.020782167408198764,0.008277364419669543,21.06442725353478,NA,27.5,8.100000000000001,0.7,67
2011-07-20,0.0033863694184208012,0.2714444800625463,0.02528239005969508,0.010847672404536237,22.368565595853617,NA,26.7,9.400000000000002,0,65
2011-07-21,0.003692110342966996,0.30367415991738583,0.02729601251593864,0.012247260017491598,30.001809508550508,NA,24.4,8.099999999999998,1.4,72
2011-07-22,0.003886320377122534,0.33261657894855606,0.02268091182750422,0.015685801624603254,39.47207278041363,NA,23,6.5,3.6,78
2011-07-23,0.0050224482059184625,0.40117662424316874,0.026190632179340704,0.016073794532259208,53.3599890593118,NA,24.5,7.700000000000003,2.1,81
2011-07-24,0.004272961479583777,0.41471360754665704,0.02359885175010175,0.012427770257040742,49.069957117658646,NA,23.9,4.899999999999999,14.1,86
2011-07-25,0.004330286833157819,0.4168611770086865,0.023589646573420255,0.014649893549846537,42.103880524158114,NA,24.6,7,6,80
2011-07-26,0.004137980461637858,0.39757620424184,0.020449011033368096,0.015361554214487915,41.07880926672413,NA,26,7.199999999999999,17.5,81
2011-07-27,0.0031936359117592265,0.3168462136578921,0.014928599006491251,0.012519033367204144,22.33696556243741,NA,26.2,5,55.6,85
2011-07-28,0.003296950406619597,0.2750829172995924,0.012888988647645684,0.01043159800620509,24.58708929066908,NA,26.9,6.699999999999999,12.1,80
2011-07-29,0.00364239661814119,0.2992099225056547,0.01947238067339898,0.012518472470557127,28.74561392349244,NA,26.9,7.5,7.7,81
2011-07-30,0.0038925248452222182,0.33237266095129187,0.019937323469531372,0.013345393207680106,34.19604689251645,NA,26.4,6.900000000000002,6.5,83
2011-07-31,0.003923393774185211,0.33030617498272113,0.01614766195670801,0.011474259404738084,27.249115523512472,NA,25.7,6,13.3,85
2011-08-01,0.0034485976817235243,0.3636797844408647,0.017097984383849768,0.012853997736361866,25.075306016694814,NA,25.2,4.899999999999999,33.6,88
2011-08-02,0.003577725139730615,0.36458578090327715,0.018214264118854732,0.012399188091060519,26.231218996495436,NA,25.5,5.5,13,85
2011-08-03,0.0036333029547841135,0.34952346517593735,0.0179786837340065,0.01336361115242091,33.714106174550665,NA,26.3,7.200000000000003,9.3,83
2011-08-04,0.0038028385435315876,0.35288705825698563,0.017229914713808872,0.014912268705462547,32.927977736068605,NA,26.9,8.400000000000002,2.9,79
2011-08-05,0.003974968825751826,0.3542575566715248,0.023909256374346478,0.014708739985018161,32.28607216957761,NA,27.9,9.900000000000002,0.1,72
2011-08-06,0.003467920521904976,0.3239771609813507,0.021706717580426818,0.012609481041301693,27.42949434303974,NA,27.4,7.699999999999999,2.5,76
2011-08-07,0.003268550316711338,0.2589977834784309,0.01601786738623695,0.007128320304695305,22.16600493910887,NA,27.5,6.400000000000002,32.9,75
2011-08-08,0.003258694909805913,0.2907618170273603,0.02579807754051413,0.008570205799748154,29.011138472572284,NA,26.6,6,28.8,78
2011-08-09,0.003715134028699665,0.3523457051933205,0.0221097672159404,0.013484336222856915,34.948030668712754,NA,25.1,4.199999999999999,35.9,86
2011-08-10,0.0036349793783683536,0.32460996405520376,0.0170807966536438,0.013380640746915817,27.274990628542156,NA,26,5.400000000000002,11.9,84
2011-08-11,0.0038188884223658627,0.3083782388696307,0.014689851992501073,0.012699292434224081,27.85383048557934,NA,27,7.399999999999999,5.9,81
2011-08-12,0.0036698430541702368,0.3237257652680428,0.014056662495097995,0.014449061133612764,25.922026682576806,NA,26.3,6.300000000000001,15.6,85
2011-08-13,0.003132593684339977,0.2914397588977328,0.016335195888910952,0.011940600366823192,21.56289022127123,NA,26,6.199999999999999,6.4,82
2011-08-14,0.003497093683842715,0.35638257541853346,0.029356823234635735,0.011951786553724053,38.56518671418843,NA,26.1,7.100000000000001,4.4,83
2011-08-15,0.003729831256526993,0.39070021158125723,0.03384685788612535,0.01392024176531302,47.131938861220846,NA,26.2,6.800000000000001,1.7,82
2011-08-16,0.0038278124409908466,0.42020341381662685,0.030251285684322473,0.016731360151101025,59.196268906222166,NA,26.5,6.900000000000002,12.6,84
2011-08-17,0.00394132552153551,0.42240909527828285,0.02983488095897374,0.01716821498529651,45.121709730698576,NA,25.3,4.5,25.6,89
2011-08-18,0.0039895678049457345,0.38005115016596025,0.02579676574421833,0.014945870692430993,27.788610710193478,NA,24.7,6.5,5.6,83
2011-08-19,0.004198613151684312,0.42261885147832573,0.018011803401387843,0.018467956026999254,33.98459323722612,NA,22.9,4.800000000000001,3.5,86
2011-08-20,0.0037409388557751756,0.44527096656882315,0.02509603608935847,0.016234157430281462,35.12799894873882,NA,21.1,4.599999999999998,15,88
2011-08-21,0.0033889757225259516,0.35524923747770504,0.02708700617624886,0.012508043523014453,26.94019548570893,NA,22.5,9.599999999999998,2.9,80
2011-08-22,0.0032622512666802485,0.382859150898942,0.01994194119641873,0.017307606710634305,30.109539233944762,NA,21.7,7.099999999999998,2,82
2011-08-23,0.00325304006903111,0.34422999307324675,0.02271843543086054,0.017277995841328588,25.241027501790946,NA,21.7,7.800000000000001,3.3,79
2011-08-24,0.0030062060158436038,0.31585219805477266,0.021007896091066892,0.01539445789129022,23.77223558472688,NA,22.4,6.5,2,79
2011-08-25,0.0032792464272233604,0.3214593506523035,0.021362534854381787,0.015291399947038374,24.167430649050008,NA,23.4,7.399999999999999,0.4,79
2011-08-26,0.0030956949637034187,0.3199932419274569,0.021962428834017462,0.014726227368196046,24.069895358826784,NA,23.9,6.699999999999999,1.4,79
2011-08-27,0.0032932985712881974,0.31865299142742687,0.024082845832941988,0.0134883228993229,23.790841958966958,NA,25,7.699999999999999,0.8,78
2011-08-28,0.0036640985139889757,0.3213606282868164,0.0256685714966317,0.011702071243872875,27.627928919255215,NA,25.2,8.899999999999999,0,78
2011-08-29,0.004291406883373372,0.3843067620083545,0.023587728200133915,0.016088756803429836,38.97794992619676,NA,25.8,9.100000000000001,1.4,79
2011-08-30,0.005293296511309359,0.408865172870417,0.019805764300967907,0.018198612762620327,41.56929192737616,NA,25.7,8.5,0.7,81
2011-08-31,0.00473379630607573,0.3988621409128831,0.02241766505957645,0.01766221700254703,37.7796723260839,NA,26,9.7,0,77
2011-09-01,0.0055088859535238465,0.42026116431370747,0.02457986489184763,0.018322290562193613,44.90779513522514,NA,25.8,11,0,74
2011-09-02,0.0036741133177145766,0.3655117443814738,0.025243032177737146,0.014509363032327194,39.29774408741124,NA,25.2,9.7,0.5,73
2011-09-03,0.003041396623808202,0.28772476687812315,0.029543811030790196,0.009822143317297303,24.87653915686586,NA,24.7,8.600000000000001,0.2,66
2011-09-04,0.002997952625148537,0.2782250274755668,0.03193938259053748,0.00982270598262446,20.90222197592092,NA,23.3,8.900000000000002,2.1,67
2011-09-05,0.0034785733206858208,0.30875435819498703,0.028207217838022138,0.014512128409863979,25.828123773841785,NA,22.4,9.8,1.9,71
2011-09-06,0.004235645178752521,0.3633886968918773,0.02981873819626764,0.018259763907371964,37.73054476848635,NA,21.8,11.600000000000001,0.1,68
2011-09-07,0.004449977283667086,0.3862726732635868,0.03242101728026125,0.021545187472675875,40.88656284358284,NA,21.3,13.099999999999998,0,67
2011-09-08,0.004432314146052158,0.41132202462447276,0.02781321279939486,0.02229007135553408,41.916640663268694,NA,21.8,7.100000000000001,0.1,70
2011-09-09,0.004208797654701919,0.4357290285565468,0.02033104376556376,0.023989726827225583,41.12643898106319,NA,20.8,5.099999999999998,1.6,77
2011-09-10,0.003072997605949111,0.4285679209888031,0.023038726333714718,0.016157861670289347,31.38169933773464,NA,19.8,4,16.2,87
2011-09-11,0.0029772680859104354,0.37083390172165254,0.026095017448977374,0.011880288443122413,16.687689506883714,NA,21.6,5.5,24.5,90
2011-09-12,0.003195819958214398,0.3758617021720074,0.01934582995460858,0.011421450133460562,22.808671056932972,NA,23.7,7.099999999999998,4,85
2011-09-13,0.00368531623693413,0.3576653499131551,0.021640583535482722,0.011908581924113442,30.411143473227504,NA,24.5,8.2,0.1,80
2011-09-14,0.004090963261201605,0.3688983544872292,0.016146607789684447,0.014701173720693364,34.362439458954924,NA,24.9,9.2,0,79
2011-09-15,0.004412938234353915,0.36824480739255105,0.016623019066749525,0.016144340159353936,36.43521246824061,NA,24.8,10.700000000000003,0,78
2011-09-16,0.004469230091316823,0.3507742016219959,0.019000318583416994,0.016734028784237583,39.34278977079671,NA,25.2,10.899999999999999,0,76
2011-09-17,0.0037455250114990916,0.36007476791670723,0.02158716634099143,0.014376784813773245,37.7851664336554,NA,24.8,9,3.3,78
2011-09-18,0.0028757163594255986,0.297026992127183,0.02336349077515274,0.00757088989161,19.93202017018581,NA,21.6,6.300000000000001,3.6,76
2011-09-19,0.0027284015314683017,0.2565947575508994,0.02698647573286015,0.010057685126420841,21.51604201869868,NA,18,4.800000000000001,0.6,65
2011-09-20,0.0028763634541073817,0.2644746790729719,0.026367406677520654,0.011177555658237394,18.452589849531527,NA,17.4,8,0.1,64
2011-09-21,0.0030845599556235306,0.2789137141307468,0.028694026167322348,0.013470721318874728,23.077132578728765,NA,17.3,11.1,0,59
2011-09-22,0.0035553194707244684,0.33813703710324167,0.025694519977591077,0.019277625784683623,29.32613692312736,NA,16.7,13.6,0,61
2011-09-23,0.004454683986818913,0.4416361568084804,0.031395614641595404,0.023684238982012645,44.598818729808336,NA,17.5,14.200000000000001,0,65
2011-09-24,0.004344295354626627,0.4889227976716654,0.03314463830100681,0.022165736182766495,46.330167644032514,NA,18.1,13.6,0,68
2011-09-25,0.003953091310609772,0.468864353700178,0.0339083341745254,0.01967752515556854,45.944223409973986,NA,18.4,13.3,0,69
2011-09-26,0.004026577536203068,0.4680030901477088,0.02999558747812226,0.02291375994812725,45.96234020406628,NA,18.4,14.3,0,66
2011-09-27,0.0036815849642615798,0.4148746033830794,0.026456628333585964,0.022730159655669394,38.21427796212443,NA,18.4,15.2,0,65
2011-09-28,0.0035575724423340532,0.36614582933865036,0.020544166551891816,0.02138058577732365,30.56616252619526,NA,18.5,9.8,0,74
2011-09-29,0.0034570573253052592,0.409830123830527,0.013182380543012642,0.02241514392959981,28.617836700901595,NA,17.9,4.199999999999999,12.4,90
2011-09-30,0.003094794816356634,0.3294209608603873,0.028298989441554415,0.012839062073020624,29.616687807799206,NA,16.9,9.7,0.2,58
2011-10-01,0.003371639117350668,0.325885083194954,0.02291999465814234,0.015183490925025566,28.03111469878679,NA,13.4,10.600000000000001,0,62
2011-10-02,0.0035154817754338634,0.3371827875665595,0.026068718008485477,0.01376053501753065,27.35816071244734,NA,12.9,10.5,0,56
2011-10-03,0.003456641266090994,0.3677125846928836,0.022973845587052517,0.01758208024268778,30.720423303302702,NA,12.3,14.100000000000001,0,60
2011-10-04,0.0038382680955961258,0.4270633468932349,0.021084980156752958,0.023651608524262006,34.078982771703004,NA,13.9,15.399999999999999,0,62
2011-10-05,0.004663127061876596,0.4636717007587241,0.024462161256951314,0.027207116070056273,42.78160558408926,NA,15.6,11.5,0,62
2011-10-06,0.005125457550080286,0.513449197574502,0.03242924579897551,0.02169558392315846,66.12963351343606,NA,15.6,12.4,0,61
2011-10-07,0.004214352174335477,0.5069486909634072,0.02689216743541602,0.023547987294827405,56.39525210916304,NA,14.1,13.799999999999999,0,66
2011-10-08,0.004209148272675941,0.5661209261409977,0.026402070676408696,0.028112146434165885,62.25819915169944,NA,14.5,14.5,0,70
2011-10-09,0.004529603950770031,0.587899289217224,0.02762700216201941,0.027061225272629736,60.654977362264695,NA,15.5,14.000000000000002,0,71
2011-10-10,0.004964006692300533,0.6236716921765662,0.026588315377594787,0.029690095499090005,66.46145340546829,NA,16.5,14,0,71
2011-10-11,0.00484191671024678,0.567151204629985,0.025687710509173286,0.02738526475542331,69.00976248597004,NA,16.1,13,0,69
2011-10-12,0.005085258870531886,0.58753930208648,0.02020027221722325,0.031760521829395025,67.58477002514877,NA,15,13,0,69
2011-10-13,0.005551019864394213,0.6492140613852074,0.024514503553043486,0.033911884059957216,71.9200601971251,NA,16.7,13.700000000000001,0,63
2011-10-14,0.003840776171155371,0.6251396351515135,0.012249778324858825,0.0320661509839694,56.95963482992914,NA,14.4,3.700000000000001,9.8,88
2011-10-15,0.00424674398054277,0.5393379188120517,0.02468738987178326,0.021011320058170274,54.29340687127248,NA,15.7,8.8,5.3,76
2011-10-16,0.004376019157437212,0.3793455186736959,0.03138097773002232,0.012608446904343644,38.907380062777506,NA,15.5,9.599999999999998,0.4,61
2011-10-17,0.0035263555526297732,0.3408693668897094,0.024826907037626533,0.01575781170877871,35.2979734975368,NA,13,11.900000000000002,0,52
2011-10-18,0.004165464338155379,0.3949439248409419,0.0189215677417609,0.02098157063250895,37.665812752530634,NA,9.8,14.599999999999998,0,55
2011-10-19,0.003889885070523947,0.4818768554780213,0.017911624571885602,0.025868970009141633,41.76463929358161,NA,12.3,17,0,66
2011-10-20,0.0036272648435130535,0.43556722475876836,0.019830382649173566,0.022978790036278413,34.39300237345668,NA,15,12.299999999999999,0,68
2011-10-21,0.0034009836133755355,0.43704006170779885,0.016689020085445594,0.02279308965377636,31.897683047492627,NA,15.9,8.600000000000001,9.1,76
2011-10-22,0.003026804763752022,0.37562410956093023,0.021551568248390128,0.01738260824581549,20.064468365530804,NA,15.2,7.1,22,84
2011-10-23,0.0036801611891119058,0.4604980716609916,0.014918233721849663,0.01985901810568205,31.051355502342865,NA,14.7,9.6,0,81
